,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Converted_y_N
3888,5.0,2.0,0.9803921568627451,0.0012515644555694619,0.02564102564102564,1.0,7.0,10.0,4.901960784313725,0.006257822277847309,0.1282051282051282,5.0,35.0,1.9607843137254901,0.0025031289111389237,0.05128205128205128,2.0,14.0,0.001227023976048492,0.025138260432378077,0.9803921568627451,6.862745098039215,3.2091396296652864e-05,0.0012515644555694619,0.008760951188986232,0.02564102564102564,0.1794871794871795,7.0,0
5784,4.0,2.0,0.1568627450980392,0.008760951188986232,0.1794871794871795,1.0,2.0,8.0,0.6274509803921569,0.03504380475594493,0.717948717948718,4.0,8.0,0.3137254901960784,0.017521902377972465,0.358974358974359,2.0,4.0,0.001374266853174311,0.02815485168426345,0.1568627450980392,0.3137254901960784,0.0015724784185359904,0.008760951188986232,0.017521902377972465,0.1794871794871795,0.358974358974359,2.0,0
3180,4.0,1.0,0.7647058823529412,0.03879849812265332,0.1794871794871795,0.0,6.0,4.0,3.058823529411765,0.15519399249061328,0.717948717948718,0.0,24.0,0.7647058823529412,0.03879849812265332,0.1794871794871795,0.0,6.0,0.02966943974085254,0.13725490196078433,0.0,4.588235294117648,0.0069638329963736725,0.0,0.2327909887359199,0.0,1.0769230769230769,0.0,1
2838,6.0,2.0,0.2941176470588235,0.01376720901126408,0.07692307692307693,0.0,3.0,12.0,1.764705882352941,0.08260325406758448,0.46153846153846156,0.0,18.0,0.588235294117647,0.02753441802252816,0.15384615384615385,0.0,6.0,0.004049179120960023,0.02262443438914027,0.0,0.8823529411764705,0.0010590160777895446,0.0,0.04130162703379224,0.0,0.23076923076923078,0.0,0
2572,5.0,2.0,0.7254901960784313,0.04881101376720901,0.1794871794871795,1.0,5.0,10.0,3.627450980392157,0.24405506883604505,0.8974358974358975,5.0,25.0,1.4509803921568627,0.09762202753441802,0.358974358974359,2.0,10.0,0.03541191194875948,0.13021618903971846,0.7254901960784313,3.627450980392157,0.008760951188986232,0.04881101376720901,0.24405506883604505,0.1794871794871795,0.8974358974358975,5.0,0
9953,3.0,2.0,0.5098039215686274,0.11889862327909888,0.1794871794871795,1.0,4.0,6.0,1.5294117647058822,0.3566958698372966,0.5384615384615384,3.0,12.0,1.0196078431372548,0.23779724655819776,0.358974358974359,2.0,8.0,0.060614984416795505,0.0915032679738562,0.5098039215686274,2.0392156862745097,0.021340778537274157,0.11889862327909888,0.4755944931163955,0.1794871794871795,0.717948717948718,4.0,0
7625,3.0,1.0,0.0,0.11889862327909888,0.7948717948717948,1.0,1.0,3.0,0.0,0.3566958698372966,2.3846153846153846,3.0,3.0,0.0,0.11889862327909888,0.7948717948717948,1.0,1.0,0.0,0.0,0.0,0.0,0.0945091620936427,0.11889862327909888,0.11889862327909888,0.7948717948717948,0.7948717948717948,1.0,0
3350,4.0,2.0,0.27450980392156865,0.01376720901126408,0.07692307692307693,1.0,3.0,8.0,1.0980392156862746,0.05506883604505632,0.3076923076923077,4.0,12.0,0.5490196078431373,0.02753441802252816,0.15384615384615385,2.0,6.0,0.003779233846229356,0.021116138763197588,0.27450980392156865,0.823529411764706,0.0010590160777895446,0.01376720901126408,0.04130162703379224,0.07692307692307693,0.23076923076923078,3.0,0
2328,5.0,2.0,0.1568627450980392,0.008760951188986232,0.1794871794871795,1.0,2.0,10.0,0.7843137254901961,0.04380475594493116,0.8974358974358975,5.0,10.0,0.3137254901960784,0.017521902377972465,0.358974358974359,2.0,4.0,0.001374266853174311,0.02815485168426345,0.1568627450980392,0.3137254901960784,0.0015724784185359904,0.008760951188986232,0.017521902377972465,0.1794871794871795,0.358974358974359,2.0,0
5065,6.0,1.0,0.11764705882352944,0.003754693366708386,0.07692307692307693,0.0,2.0,6.0,0.7058823529411766,0.022528160200250315,0.46153846153846156,0.0,12.0,0.11764705882352944,0.003754693366708386,0.07692307692307693,0.0,2.0,0.00044172863137745727,0.009049773755656111,0.0,0.23529411764705888,0.00028882256666987584,0.0,0.007509386733416772,0.0,0.15384615384615385,0.0,0
1314,4.0,1.0,0.6470588235294118,0.023779724655819776,0.07692307692307693,0.0,5.0,4.0,2.588235294117647,0.0951188986232791,0.3076923076923077,0.0,20.0,0.6470588235294118,0.023779724655819776,0.07692307692307693,0.0,5.0,0.015386880659648092,0.0497737556561086,0.0,3.235294117647059,0.0018292095889092135,0.0,0.11889862327909888,0.0,0.38461538461538464,0.0,1
861,3.0,1.0,0.21568627450980393,0.22403003754693368,0.4871794871794871,0.0,3.0,3.0,0.6470588235294118,0.672090112640801,1.4615384615384612,0.0,9.0,0.21568627450980393,0.22403003754693368,0.4871794871794871,0.0,3.0,0.04832020417678962,0.10507792860734036,0.0,0.6470588235294118,0.10914283880491639,0.0,0.672090112640801,0.0,1.4615384615384612,0.0,1
6496,3.0,2.0,0.4509803921568628,0.05882352941176471,0.07692307692307693,0.0,4.0,6.0,1.3529411764705883,0.17647058823529413,0.23076923076923078,0.0,12.0,0.9019607843137256,0.11764705882352942,0.15384615384615385,0.0,8.0,0.026528258362168402,0.03469079939668176,0.0,1.8039215686274512,0.004524886877828055,0.0,0.23529411764705885,0.0,0.3076923076923077,0.0,1
539,5.0,1.0,0.13725490196078438,0.008760951188986232,0.1794871794871795,0.0,2.0,5.0,0.6862745098039219,0.04380475594493116,0.8974358974358975,0.0,10.0,0.13725490196078438,0.008760951188986232,0.1794871794871795,0.0,2.0,0.0012024834965275227,0.02463549522373053,0.0,0.27450980392156876,0.0015724784185359904,0.0,0.017521902377972465,0.0,0.358974358974359,0.0,1
1972,5.0,1.0,0.17647058823529416,0.002503128911138924,0.0,0.0,3.0,5.0,0.8823529411764708,0.012515644555694622,0.0,0.0,15.0,0.17647058823529416,0.002503128911138924,0.0,0.0,3.0,0.0004417286313774573,0.0,0.0,0.5294117647058825,0.0,0.0,0.0075093867334167725,0.0,0.0,0.0,0
4372,4.0,1.0,0.196078431372549,0.002503128911138924,0.0,0.0,3.0,4.0,0.784313725490196,0.010012515644555697,0.0,0.0,12.0,0.196078431372549,0.002503128911138924,0.0,0.0,3.0,0.0004908095904193968,0.0,0.0,0.588235294117647,0.0,0.0,0.0075093867334167725,0.0,0.0,0.0,0
9884,5.0,1.0,0.5294117647058824,0.008760951188986232,0.02564102564102564,1.0,4.0,5.0,2.6470588235294117,0.04380475594493116,0.1282051282051282,5.0,20.0,0.5294117647058824,0.008760951188986232,0.02564102564102564,1.0,4.0,0.0046381506294633,0.013574660633484163,0.5294117647058824,2.1176470588235294,0.00022463977407657004,0.008760951188986232,0.03504380475594493,0.02564102564102564,0.10256410256410256,4.0,1
3978,6.0,2.0,0.3137254901960784,0.01376720901126408,0.07692307692307693,0.0,3.0,12.0,1.8823529411764706,0.08260325406758448,0.46153846153846156,0.0,18.0,0.6274509803921569,0.02753441802252816,0.15384615384615385,0.0,6.0,0.004319124395690692,0.024132730015082957,0.0,0.9411764705882353,0.0010590160777895446,0.0,0.04130162703379224,0.0,0.23076923076923078,0.0,0
8801,3.0,1.0,0.6078431372549019,0.7496871088861076,0.9999999999999999,1.0,5.0,3.0,1.8235294117647056,2.249061326658323,2.9999999999999996,3.0,15.0,0.6078431372549019,0.7496871088861076,0.9999999999999999,1.0,5.0,0.4556921642248889,0.6078431372549018,0.6078431372549019,3.0392156862745097,0.7496871088861075,0.7496871088861076,3.7484355444305377,0.9999999999999999,4.999999999999999,5.0,1
2488,4.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5761,5.0,2.0,0.196078431372549,0.028785982478097626,0.1794871794871795,1.0,3.0,10.0,0.980392156862745,0.14392991239048814,0.8974358974358975,5.0,15.0,0.392156862745098,0.05757196495619525,0.358974358974359,2.0,6.0,0.005644310289823063,0.035193564605329304,0.196078431372549,0.588235294117647,0.0051667148037611126,0.028785982478097626,0.08635794743429287,0.1794871794871795,0.5384615384615384,3.0,0
5377,4.0,2.0,0.9999999999999999,0.04881101376720901,0.9999999999999999,1.0,7.0,8.0,3.9999999999999996,0.19524405506883605,3.9999999999999996,4.0,28.0,1.9999999999999998,0.09762202753441802,1.9999999999999998,2.0,14.0,0.048811013767209005,0.9999999999999998,0.9999999999999999,6.999999999999999,0.048811013767209005,0.04881101376720901,0.34167709637046306,0.9999999999999999,6.999999999999999,7.0,0
7642,6.0,1.0,0.37254901960784315,0.03879849812265332,0.1794871794871795,1.0,4.0,6.0,2.235294117647059,0.2327909887359199,1.0769230769230769,6.0,24.0,0.37254901960784315,0.03879849812265332,0.1794871794871795,1.0,4.0,0.014454342437851236,0.06686777275012569,0.37254901960784315,1.4901960784313726,0.0069638329963736725,0.03879849812265332,0.15519399249061328,0.1794871794871795,0.717948717948718,4.0,0
1926,4.0,2.0,0.196078431372549,0.00625782227784731,0.02564102564102564,1.0,3.0,8.0,0.784313725490196,0.02503128911138924,0.10256410256410256,4.0,12.0,0.392156862745098,0.01251564455569462,0.05128205128205128,2.0,6.0,0.0012270239760484919,0.0050276520864756145,0.196078431372549,0.588235294117647,0.00016045698148326436,0.00625782227784731,0.01877346683354193,0.02564102564102564,0.07692307692307693,3.0,0
3408,6.0,2.0,0.37254901960784315,0.07884856070087609,0.3846153846153846,1.0,4.0,12.0,2.235294117647059,0.47309136420525655,2.3076923076923075,6.0,24.0,0.7450980392156863,0.15769712140175218,0.7692307692307692,2.0,8.0,0.029374953986600897,0.14328808446455504,0.37254901960784315,1.4901960784313726,0.030326369500336955,0.07884856070087609,0.31539424280350437,0.3846153846153846,1.5384615384615383,4.0,0
3299,6.0,2.0,0.2549019607843137,0.028785982478097626,0.1794871794871795,1.0,3.0,12.0,1.5294117647058822,0.17271589486858574,1.0769230769230769,6.0,18.0,0.5098039215686274,0.05757196495619525,0.358974358974359,2.0,6.0,0.007337603376769982,0.0457516339869281,0.2549019607843137,0.7647058823529411,0.0051667148037611126,0.028785982478097626,0.08635794743429287,0.1794871794871795,0.5384615384615384,3.0,0
8881,5.0,1.0,0.1568627450980392,0.008760951188986232,0.1794871794871795,1.0,2.0,5.0,0.7843137254901961,0.04380475594493116,0.8974358974358975,5.0,10.0,0.1568627450980392,0.008760951188986232,0.1794871794871795,1.0,2.0,0.001374266853174311,0.02815485168426345,0.1568627450980392,0.3137254901960784,0.0015724784185359904,0.008760951188986232,0.017521902377972465,0.1794871794871795,0.358974358974359,2.0,0
4488,5.0,1.0,0.4509803921568628,0.01877346683354193,0.07692307692307693,0.0,4.0,5.0,2.254901960784314,0.09386733416770965,0.38461538461538464,0.0,20.0,0.4509803921568628,0.01877346683354193,0.07692307692307693,0.0,4.0,0.008466465434734597,0.03469079939668176,0.0,1.8039215686274512,0.0014441128333493793,0.0,0.07509386733416772,0.0,0.3076923076923077,0.0,0
1484,6.0,2.0,0.1568627450980392,0.008760951188986232,0.1794871794871795,1.0,2.0,12.0,0.9411764705882353,0.052565707133917394,1.0769230769230769,6.0,12.0,0.3137254901960784,0.017521902377972465,0.358974358974359,2.0,4.0,0.001374266853174311,0.02815485168426345,0.1568627450980392,0.3137254901960784,0.0015724784185359904,0.008760951188986232,0.017521902377972465,0.1794871794871795,0.358974358974359,2.0,0
2223,5.0,2.0,0.2549019607843137,0.028785982478097626,0.1794871794871795,1.0,3.0,10.0,1.2745098039215685,0.14392991239048814,0.8974358974358975,5.0,15.0,0.5098039215686274,0.05757196495619525,0.358974358974359,2.0,6.0,0.007337603376769982,0.0457516339869281,0.2549019607843137,0.7647058823529411,0.0051667148037611126,0.028785982478097626,0.08635794743429287,0.1794871794871795,0.5384615384615384,3.0,0
6519,4.0,1.0,0.5686274509803921,0.011264080100125156,0.02564102564102564,0.0,5.0,4.0,2.2745098039215685,0.04505632040050062,0.10256410256410256,0.0,20.0,0.5686274509803921,0.011264080100125156,0.02564102564102564,0.0,5.0,0.006405065154973128,0.014580191050779285,0.0,2.8431372549019605,0.0002888225666698758,0.0,0.05632040050062578,0.0,0.1282051282051282,0.0,1
9367,4.0,1.0,0.37254901960784315,0.05882352941176471,0.28205128205128205,0.0,4.0,4.0,1.4901960784313726,0.23529411764705885,1.1282051282051282,0.0,16.0,0.37254901960784315,0.05882352941176471,0.28205128205128205,0.0,4.0,0.02191464821222607,0.10507792860734037,0.0,1.4901960784313726,0.016591251885369532,0.0,0.23529411764705885,0.0,1.1282051282051282,0.0,1
9673,4.0,2.0,0.8039215686274509,0.003754693366708386,0.0,0.0,6.0,8.0,3.2156862745098036,0.015018773466833543,0.0,0.0,24.0,1.6078431372549018,0.007509386733416772,0.0,0.0,12.0,0.00301847898107929,0.0,0.0,4.823529411764706,0.0,0.0,0.022528160200250315,0.0,0.0,0.0,0
5824,4.0,3.0,0.2941176470588235,0.028785982478097626,0.1794871794871795,1.0,3.0,12.0,1.176470588235294,0.1151439299123905,0.717948717948718,4.0,12.0,0.8823529411764705,0.08635794743429287,0.5384615384615384,3.0,9.0,0.008466465434734595,0.05279034690799396,0.2941176470588235,0.8823529411764705,0.0051667148037611126,0.028785982478097626,0.08635794743429287,0.1794871794871795,0.5384615384615384,3.0,1
4013,5.0,4.0,0.7058823529411765,0.030037546933667086,0.10256410256410256,0.0,5.0,20.0,3.5294117647058827,0.15018773466833543,0.5128205128205128,0.0,25.0,2.823529411764706,0.12015018773466835,0.41025641025641024,0.0,20.0,0.021202974306117946,0.07239819004524888,0.0,3.5294117647058827,0.0030807740444786756,0.0,0.15018773466833543,0.0,0.5128205128205128,0.0,1
6630,5.0,2.0,0.2941176470588235,0.028785982478097626,0.1794871794871795,1.0,3.0,10.0,1.4705882352941173,0.14392991239048814,0.8974358974358975,5.0,15.0,0.588235294117647,0.05757196495619525,0.358974358974359,2.0,6.0,0.008466465434734595,0.05279034690799396,0.2941176470588235,0.8823529411764705,0.0051667148037611126,0.028785982478097626,0.08635794743429287,0.1794871794871795,0.5384615384615384,3.0,0
1140,4.0,1.0,0.3137254901960784,0.01376720901126408,0.07692307692307693,0.0,3.0,4.0,1.2549019607843137,0.05506883604505632,0.3076923076923077,0.0,12.0,0.3137254901960784,0.01376720901126408,0.07692307692307693,0.0,3.0,0.004319124395690692,0.024132730015082957,0.0,0.9411764705882353,0.0010590160777895446,0.0,0.04130162703379224,0.0,0.23076923076923078,0.0,1
5566,4.0,1.0,0.4117647058823529,0.01877346683354193,0.07692307692307693,1.0,4.0,4.0,1.6470588235294117,0.07509386733416772,0.3076923076923077,4.0,16.0,0.4117647058823529,0.01877346683354193,0.07692307692307693,1.0,4.0,0.0077302510491055,0.03167420814479638,0.4117647058823529,1.6470588235294117,0.0014441128333493793,0.01877346683354193,0.07509386733416772,0.07692307692307693,0.3076923076923077,4.0,0
963,3.0,3.0,0.823529411764706,0.05882352941176471,0.07692307692307693,0.0,6.0,9.0,2.4705882352941178,0.17647058823529413,0.23076923076923078,0.0,18.0,2.4705882352941178,0.17647058823529413,0.23076923076923078,0.0,18.0,0.04844290657439447,0.06334841628959277,0.0,4.9411764705882355,0.004524886877828055,0.0,0.35294117647058826,0.0,0.46153846153846156,0.0,1
5493,4.0,2.0,0.196078431372549,0.01376720901126408,0.07692307692307693,0.0,3.0,8.0,0.784313725490196,0.05506883604505632,0.3076923076923077,0.0,12.0,0.392156862745098,0.02753441802252816,0.15384615384615385,0.0,6.0,0.002699452747306682,0.015082956259426846,0.0,0.588235294117647,0.0010590160777895446,0.0,0.04130162703379224,0.0,0.23076923076923078,0.0,0
1147,3.0,3.0,0.1568627450980392,0.01376720901126408,0.07692307692307693,0.0,2.0,9.0,0.47058823529411764,0.04130162703379224,0.23076923076923078,0.0,6.0,0.47058823529411764,0.04130162703379224,0.23076923076923078,0.0,6.0,0.002159562197845346,0.012066365007541479,0.0,0.3137254901960784,0.0010590160777895446,0.0,0.02753441802252816,0.0,0.15384615384615385,0.0,0
4556,4.0,1.0,0.0,0.008760951188986232,0.1794871794871795,1.0,1.0,4.0,0.0,0.03504380475594493,0.717948717948718,4.0,4.0,0.0,0.008760951188986232,0.1794871794871795,1.0,1.0,0.0,0.0,0.0,0.0,0.0015724784185359904,0.008760951188986232,0.008760951188986232,0.1794871794871795,0.1794871794871795,1.0,0
5097,4.0,2.0,0.0,0.008760951188986232,0.1794871794871795,1.0,2.0,8.0,0.0,0.03504380475594493,0.717948717948718,4.0,8.0,0.0,0.017521902377972465,0.358974358974359,2.0,4.0,0.0,0.0,0.0,0.0,0.0015724784185359904,0.008760951188986232,0.017521902377972465,0.1794871794871795,0.358974358974359,2.0,0
5459,3.0,2.0,0.2941176470588235,0.04380475594493117,0.07692307692307693,0.0,3.0,6.0,0.8823529411764705,0.1314142678347935,0.23076923076923078,0.0,9.0,0.588235294117647,0.08760951188986234,0.15384615384615385,0.0,6.0,0.012883751748509165,0.02262443438914027,0.0,0.8823529411764705,0.0033695966111485518,0.0,0.1314142678347935,0.0,0.23076923076923078,0.0,0
9174,3.0,2.0,0.7843137254901961,0.11889862327909888,0.1794871794871795,1.0,6.0,6.0,2.3529411764705883,0.3566958698372966,0.5384615384615384,3.0,18.0,1.5686274509803921,0.23779724655819776,0.358974358974359,2.0,12.0,0.09325382217968539,0.14077425842131724,0.7843137254901961,4.705882352941177,0.021340778537274157,0.11889862327909888,0.7133917396745932,0.1794871794871795,1.0769230769230769,6.0,0
5518,4.0,2.0,0.3529411764705882,0.002503128911138924,0.0,0.0,3.0,8.0,1.4117647058823528,0.010012515644555697,0.0,0.0,12.0,0.7058823529411764,0.005006257822277848,0.0,0.0,6.0,0.0008834572627549143,0.0,0.0,1.0588235294117645,0.0,0.0,0.0075093867334167725,0.0,0.0,0.0,0
6456,4.0,2.0,0.196078431372549,0.01376720901126408,0.07692307692307693,0.0,3.0,8.0,0.784313725490196,0.05506883604505632,0.3076923076923077,0.0,12.0,0.392156862745098,0.02753441802252816,0.15384615384615385,0.0,6.0,0.002699452747306682,0.015082956259426846,0.0,0.588235294117647,0.0010590160777895446,0.0,0.04130162703379224,0.0,0.23076923076923078,0.0,0
8271,2.0,2.0,0.3137254901960784,0.3591989987484356,0.7948717948717948,1.0,3.0,4.0,0.6274509803921569,0.7183979974968712,1.5897435897435896,2.0,6.0,0.6274509803921569,0.7183979974968712,1.5897435897435896,2.0,6.0,0.11268988196029352,0.24937154348919052,0.3137254901960784,0.9411764705882353,0.28551715285132057,0.3591989987484356,1.0775969962453067,0.7948717948717948,2.3846153846153846,3.0,0
3590,4.0,1.0,0.3137254901960784,0.00625782227784731,0.02564102564102564,1.0,3.0,4.0,1.2549019607843137,0.02503128911138924,0.10256410256410256,4.0,12.0,0.3137254901960784,0.00625782227784731,0.02564102564102564,1.0,3.0,0.0019632383616775876,0.008044243338360985,0.3137254901960784,0.9411764705882353,0.00016045698148326436,0.00625782227784731,0.01877346683354193,0.02564102564102564,0.07692307692307693,3.0,0
3277,5.0,1.0,0.3921568627450981,0.05882352941176471,0.28205128205128205,0.0,4.0,5.0,1.9607843137254903,0.29411764705882354,1.4102564102564101,0.0,20.0,0.3921568627450981,0.05882352941176471,0.28205128205128205,0.0,4.0,0.023068050749711654,0.11060834590246356,0.0,1.5686274509803924,0.016591251885369532,0.0,0.23529411764705885,0.0,1.1282051282051282,0.0,0
3626,5.0,1.0,0.3137254901960784,0.05882352941176471,0.3846153846153846,1.0,3.0,5.0,1.5686274509803921,0.29411764705882354,1.923076923076923,5.0,15.0,0.3137254901960784,0.05882352941176471,0.3846153846153846,1.0,3.0,0.01845444059976932,0.12066365007541477,0.3137254901960784,0.9411764705882353,0.02262443438914027,0.05882352941176471,0.17647058823529413,0.3846153846153846,1.1538461538461537,3.0,1
7873,5.0,2.0,0.2941176470588235,0.00625782227784731,0.02564102564102564,1.0,3.0,10.0,1.4705882352941173,0.03128911138923655,0.1282051282051282,5.0,15.0,0.588235294117647,0.01251564455569462,0.05128205128205128,2.0,6.0,0.001840535964072738,0.007541478129713422,0.2941176470588235,0.8823529411764705,0.00016045698148326436,0.00625782227784731,0.01877346683354193,0.02564102564102564,0.07692307692307693,3.0,0
2212,5.0,2.0,0.3137254901960784,0.017521902377972468,0.10256410256410256,0.0,3.0,10.0,1.5686274509803921,0.08760951188986234,0.5128205128205128,0.0,15.0,0.6274509803921569,0.035043804755944936,0.20512820512820512,0.0,6.0,0.005497067412697245,0.03217697335344394,0.0,0.9411764705882353,0.0017971181926125608,0.0,0.05256570713391741,0.0,0.3076923076923077,0.0,0
3160,3.0,2.0,0.13725490196078438,0.028785982478097626,0.1794871794871795,1.0,2.0,6.0,0.41176470588235314,0.08635794743429287,0.5384615384615384,3.0,6.0,0.27450980392156876,0.05757196495619525,0.358974358974359,2.0,4.0,0.003951017202876147,0.02463549522373053,0.13725490196078438,0.27450980392156876,0.0051667148037611126,0.028785982478097626,0.05757196495619525,0.1794871794871795,0.358974358974359,2.0,0
6308,3.0,2.0,0.6078431372549019,0.07384230287859825,0.07692307692307693,0.0,5.0,6.0,1.8235294117647056,0.22152690863579474,0.23076923076923078,0.0,15.0,1.2156862745098038,0.1476846057571965,0.15384615384615385,0.0,10.0,0.04488453704385383,0.04675716440422323,0.0,3.0392156862745097,0.005680177144507558,0.0,0.36921151439299127,0.0,0.38461538461538464,0.0,1
9929,5.0,1.0,0.33333333333333337,0.05882352941176471,0.3846153846153846,1.0,3.0,5.0,1.666666666666667,0.29411764705882354,1.923076923076923,5.0,15.0,0.33333333333333337,0.05882352941176471,0.3846153846153846,1.0,3.0,0.019607843137254905,0.12820512820512822,0.33333333333333337,1.0,0.02262443438914027,0.05882352941176471,0.17647058823529413,0.3846153846153846,1.1538461538461537,3.0,0
5456,4.0,2.0,0.2549019607843137,0.04380475594493117,0.28205128205128205,0.0,3.0,8.0,1.0196078431372548,0.17521902377972468,1.1282051282051282,0.0,12.0,0.5098039215686274,0.08760951188986234,0.5641025641025641,0.0,6.0,0.011165918182041278,0.0718954248366013,0.0,0.7647058823529411,0.012355187574211356,0.0,0.1314142678347935,0.0,0.8461538461538461,0.0,0
6879,4.0,1.0,0.0784313725490196,0.0012515644555694619,0.02564102564102564,1.0,2.0,4.0,0.3137254901960784,0.0050062578222778474,0.10256410256410256,4.0,8.0,0.0784313725490196,0.0012515644555694619,0.02564102564102564,1.0,2.0,9.816191808387936e-05,0.002011060834590246,0.0784313725490196,0.1568627450980392,3.2091396296652864e-05,0.0012515644555694619,0.0025031289111389237,0.02564102564102564,0.05128205128205128,2.0,0
6086,3.0,2.0,0.3137254901960784,0.4493116395494368,0.9999999999999999,1.0,3.0,6.0,0.9411764705882353,1.3479349186483105,2.9999999999999996,3.0,9.0,0.6274509803921569,0.8986232790988736,1.9999999999999998,2.0,6.0,0.14096051436845075,0.31372549019607837,0.3137254901960784,0.9411764705882353,0.44931163954943676,0.4493116395494368,1.3479349186483105,0.9999999999999999,2.9999999999999996,3.0,0
2165,3.0,2.0,0.23529411764705888,0.021276595744680854,0.02564102564102564,1.0,3.0,6.0,0.7058823529411766,0.06382978723404256,0.07692307692307693,3.0,9.0,0.47058823529411775,0.04255319148936171,0.05128205128205128,2.0,6.0,0.005006257822277849,0.00603318250377074,0.23529411764705888,0.7058823529411766,0.0005455537370430988,0.021276595744680854,0.06382978723404256,0.02564102564102564,0.07692307692307693,3.0,0
687,5.0,1.0,0.47058823529411764,0.05882352941176471,0.28205128205128205,0.0,4.0,5.0,2.3529411764705883,0.29411764705882354,1.4102564102564101,0.0,20.0,0.47058823529411764,0.05882352941176471,0.28205128205128205,0.0,4.0,0.02768166089965398,0.13273001508295626,0.0,1.8823529411764706,0.016591251885369532,0.0,0.23529411764705885,0.0,1.1282051282051282,0.0,1
4717,4.0,2.0,0.33333333333333337,0.01376720901126408,0.07692307692307693,1.0,3.0,8.0,1.3333333333333335,0.05506883604505632,0.3076923076923077,4.0,12.0,0.6666666666666667,0.02753441802252816,0.15384615384615385,2.0,6.0,0.004589069670421361,0.025641025641025644,0.33333333333333337,1.0,0.0010590160777895446,0.01376720901126408,0.04130162703379224,0.07692307692307693,0.23076923076923078,3.0,0
1888,2.0,2.0,0.7647058823529412,0.11889862327909888,0.1794871794871795,1.0,6.0,4.0,1.5294117647058825,0.23779724655819776,0.358974358974359,2.0,12.0,1.5294117647058825,0.23779724655819776,0.358974358974359,2.0,12.0,0.09092247662519326,0.13725490196078433,0.7647058823529412,4.588235294117648,0.021340778537274157,0.11889862327909888,0.7133917396745932,0.1794871794871795,1.0769230769230769,6.0,0
6784,5.0,2.0,0.21568627450980393,0.08886107634543179,0.5897435897435898,1.0,3.0,10.0,1.0784313725490198,0.44430538172715894,2.948717948717949,5.0,15.0,0.43137254901960786,0.17772215269086358,1.1794871794871795,2.0,6.0,0.019166114505877446,0.1271995977878331,0.21568627450980393,0.6470588235294118,0.052405250152434135,0.08886107634543179,0.2665832290362954,0.5897435897435898,1.7692307692307692,3.0,0
5850,4.0,1.0,0.019607843137254943,0.028785982478097626,0.5897435897435898,1.0,2.0,4.0,0.07843137254901977,0.1151439299123905,2.358974358974359,4.0,8.0,0.019607843137254943,0.028785982478097626,0.5897435897435898,1.0,2.0,0.0005644310289823076,0.011563599798893941,0.019607843137254943,0.03921568627450989,0.01697634864092937,0.028785982478097626,0.05757196495619525,0.5897435897435898,1.1794871794871795,2.0,0
9707,4.0,1.0,0.3921568627450981,0.07884856070087609,0.3846153846153846,1.0,4.0,4.0,1.5686274509803924,0.31539424280350437,1.5384615384615383,4.0,16.0,0.3921568627450981,0.07884856070087609,0.3846153846153846,1.0,4.0,0.030921004196422002,0.1508295625942685,0.3921568627450981,1.5686274509803924,0.030326369500336955,0.07884856070087609,0.31539424280350437,0.3846153846153846,1.5384615384615383,4.0,0
4088,5.0,2.0,0.37254901960784315,0.01376720901126408,0.05128205128205129,0.0,4.0,10.0,1.8627450980392157,0.0688360450563204,0.25641025641025644,0.0,20.0,0.7450980392156863,0.02753441802252816,0.10256410256410257,0.0,8.0,0.005128960219882697,0.019105077928607342,0.0,1.4901960784313726,0.0007060107185263632,0.0,0.05506883604505632,0.0,0.20512820512820515,0.0,0
8044,6.0,1.0,0.03921568627450983,0.003754693366708386,0.07692307692307693,0.0,2.0,6.0,0.235294117647059,0.022528160200250315,0.46153846153846156,0.0,12.0,0.03921568627450983,0.003754693366708386,0.07692307692307693,0.0,2.0,0.00014724287712581914,0.003016591251885372,0.0,0.07843137254901966,0.00028882256666987584,0.0,0.007509386733416772,0.0,0.15384615384615385,0.0,1
785,5.0,1.0,0.2941176470588235,0.00625782227784731,0.02564102564102564,1.0,3.0,5.0,1.4705882352941173,0.03128911138923655,0.1282051282051282,5.0,15.0,0.2941176470588235,0.00625782227784731,0.02564102564102564,1.0,3.0,0.001840535964072738,0.007541478129713422,0.2941176470588235,0.8823529411764705,0.00016045698148326436,0.00625782227784731,0.01877346683354193,0.02564102564102564,0.07692307692307693,3.0,0
7529,3.0,1.0,0.23529411764705888,0.17897371714643306,0.3846153846153846,1.0,3.0,3.0,0.7058823529411766,0.5369211514392992,1.1538461538461537,3.0,9.0,0.23529411764705888,0.17897371714643306,0.3846153846153846,1.0,3.0,0.04211146285798426,0.0904977375565611,0.23529411764705888,0.7058823529411766,0.0688360450563204,0.17897371714643306,0.5369211514392992,0.3846153846153846,1.1538461538461537,3.0,0
8532,3.0,2.0,0.27450980392156865,0.04380475594493117,0.07692307692307693,0.0,3.0,6.0,0.823529411764706,0.1314142678347935,0.23076923076923078,0.0,9.0,0.5490196078431373,0.08760951188986234,0.15384615384615385,0.0,6.0,0.012024834965275224,0.021116138763197588,0.0,0.823529411764706,0.0033695966111485518,0.0,0.1314142678347935,0.0,0.23076923076923078,0.0,1
